UNIQ_ID,FCODE_TYPE,SETL_CODE,SETL_NAME,NAME,LATIN_NAME,USG_GROUP,USG_CODE,E_ORD,N_ORD,DATA_YEAR,PRDCT_VER,X,Y
51585003,256,2630,קריית גת,מגרש חניה - ישפרו סנטר,,51,6824,177116.71192700000,612413.59689399996,2014,2015-07,177116.71192700000,612413.59689399996
65107586,256,0,,מגרש חניה,,51,6824,209615.78622700000,631970.71809400001,2014,2015-07,209615.78622700000,631970.71809400001
51591128,256,229,גני תקווה,מגרש חניה,,51,6824,187783.44822699999,662753.89799400000,0,,187783.44822699999,662753.89799400000
51587413,256,2550,גדרה,מגרש חניה,,51,6824,179196.80702700000,635324.58569400001,0,,179196.80702700000,635324.58569400001
51588852,256,856,שעלבים,מגרש חניה,,51,6824,198763.06152700001,641913.64479399996,0,,198763.06152700001,641913.64479399996
51586979,256,9400,יהוד-מונוסון,מגרש חניה,,51,6824,188772.40082700000,660232.85469399998,0,,188772.40082700000,660232.85469399998
51586982,256,2400,אור יהודה,מגרש חניה,,51,6824,186556.50772699999,659277.27709400002,0,,186556.50772699999,659277.27709400002
54426578,256,7900,פתח תקווה,מגרש חניה,,51,6824,187978.09962699999,667623.80679399997,0,,187978.09962699999,667623.80679399997
64746316,256,8300,ראשון לציון,מגרש חניה - פרטי לדיירים,,51,6824,177834.23902700000,653205.33219400002,0,,177834.23902700000,653205.33219400002
51585024,256,2630,קריית גת,מגרש חניה - אינטל,,51,6824,180165.64142700000,612007.14519399998,0,,180165.64142700000,612007.14519399998
51584870,256,8400,רחובות,מגרש חניה,,51,6824,180257.62462700001,644345.61419400002,2014,2015-07,180257.62462700001,644345.61419400002
51587719,256,6100,בני ברק,מגרש חניה,,51,6824,185241.54392699999,664914.81989399996,2014,2015-07,185241.54392699999,664914.81989399996
51589463,256,2640,ראש העין,מגרש חניה,,51,6824,194878.77232700001,667755.54009400005,2014,2015-07,194878.77232700001,667755.54009400005
51592036,256,0,,מגרש חניה,,51,6824,190977.77582700000,657558.33949399996,0,,190977.77582700000,657558.33949399996
51587155,256,0,,מגרש חניה,,51,6824,198443.86292700001,633107.71139399998,2014,2015-07,198443.86292700001,633107.71139399998
51589108,256,2650,רמת השרון,מגרש חניה,,51,6824,184185.58252699999,671368.39829399996,2014,2015-07,184185.58252699999,671368.39829399996
51589021,256,3000,ירושלים,מגרש חניה,,51,6824,222754.33752700000,633577.72909399995,0,,222754.33752700000,633577.72909399995
51587507,256,28,מזכרת בתיה,מגרש חניה,,51,6824,185223.65432700000,640232.56699399999,0,,185223.65432700000,640232.56699399999
51589127,256,8500,רמלה,מגרש חניה,,51,6824,187035.09582700001,649243.29059400002,0,,187035.09582700001,649243.29059400002
51590343,256,2530,באר יעקב,מגרש חניה,,51,6824,183657.08382699999,648857.84569400002,0,,183657.08382699999,648857.84569400002
51586839,256,7900,פתח תקווה,"חניון - בי""ח השרון",,51,6824,188968.34212700001,664974.71429399995,0,,188968.34212700001,664974.71429399995
51588032,256,7900,פתח תקווה,מגרש חניה,,51,6824,190205.00022700001,668277.44469399995,0,,190205.00022700001,668277.44469399995
65107855,256,2610,בית שמש,מגרש חניה,,51,6824,198162.08902700001,627680.35039399995,2014,2015-07,198162.08902700001,627680.35039399995
51591668,256,7900,פתח תקווה,מגרש חניה,,51,6824,187274.44612700000,666573.18979400001,2014,2015-07,187274.44612700000,666573.18979400001
51589835,256,622,עין צורים,מגרש חניה,,51,6824,173549.67072699999,622627.12099400000,2014,2015-07,173549.67072699999,622627.12099400000
51591070,256,1114,שריגים (לי-און),מגרש חניה,,51,6824,193780.66942699999,620792.97899400000,2014,2015-07,193780.66942699999,620792.97899400000
61062360,256,7900,פתח תקווה,מגרש חניה,,51,6824,191196.93992700000,669063.22779399995,0,,191196.93992700000,669063.22779399995
51587498,256,0,,מגרש חניה,,51,6824,202255.12142700001,635793.25989400002,0,,202255.12142700001,635793.25989400002
64746240,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,179589.66652699999,663286.74999399995,0,,179589.66652699999,663286.74999399995
64844039,256,5000,תל אביב -יפו,מגרש חניה,,51,6824,179513.10052700000,663027.34869400004,2013,2014-01,179513.10052700000,663027.34869400004
51588248,256,3000,ירושלים,מגרש חניה,,51,6824,221322.42352700001,629461.37759399996,0,,221322.42352700001,629461.37759399996
